"Country","Code","year","gdpcap","pop","gdp"
"New Zealand","NZL",1974,20529,3042175,62452810575
"New Zealand","NZL",1975,19907,3082622,61365756154
"New Zealand","NZL",1976,20161,3108574,62671960414
"New Zealand","NZL",1977,19110,3122406,59669178660
"New Zealand","NZL",1978,19182,3128958,60019672356
"New Zealand","NZL",1979,19580,3135301,61389193580
"New Zealand","NZL",1980,19681,3146610,61928431410
"New Zealand","NZL",1981,20537,3164823,64995969951
"New Zealand","NZL",1982,20715,3188537,66050543955
"New Zealand","NZL",1983,21015,3215732,67578607980
"New Zealand","NZL",1984,21783,3243034,70643009622
"New Zealand","NZL",1985,21780,3268234,71182136520
"New Zealand","NZL",1986,22124,3290304,72794685696
"New Zealand","NZL",1987,22142,3310751,73306648642
"New Zealand","NZL",1988,22022,3332787,73394635314
"New Zealand","NZL",1989,22107,3360956,74300654292
"New Zealand","NZL",1990,21817,3398175,74137983975
"New Zealand","NZL",1991,21125.89453,3446171,72803445078.3446
"New Zealand","NZL",1992,21093.06055,3503194,73893083160.3967
"New Zealand","NZL",1993,21897.67578,3564473,78053674080.5639
"New Zealand","NZL",1994,23076.85742,3623272,83613731337.8782
"New Zealand","NZL",1995,23751.90234,3674940,87286815985.3596
"New Zealand","NZL",1996,24321.24805,3717352,90410640081.1636
"New Zealand","NZL",1997,24802.12891,3752355,93066392426.0831
"New Zealand","NZL",1998,24861.41602,3783976,94075001545.6955
"New Zealand","NZL",1999,25867.99219,3818128,98767305284.4203
"New Zealand","NZL",2000,26823.01758,3858992,103509810257.079
"New Zealand","NZL",2001,27167.31836,3907941,106168277279.097
"New Zealand","NZL",2002,28065.85547,3963202,111230654530.415
"New Zealand","NZL",2003,28876.28711,4022074,116142563601.666
"New Zealand","NZL",2004,29806.73438,4080421,121624024905.574
"New Zealand","NZL",2005,30270.24805,4135353,125178161084.312
"New Zealand","NZL",2006,30798.63086,4185881,128919403742.888
"New Zealand","NZL",2007,31784.44141,4233046,134545002572.835
"New Zealand","NZL",2008,31444.63281,4278156,134525044523.898
"New Zealand","NZL",2009,31233.07617,4323338,135031145062.655
"New Zealand","NZL",2010,31586.08984,4370060,138033107766.19
"New Zealand","NZL",2011,32057,4418674,141649432418
"New Zealand","NZL",2012,32674,4468462,146002527388
"New Zealand","NZL",2013,32989,4518519,149061423291
"New Zealand","NZL",2014,33339,4567522,152276615958
"New Zealand","NZL",2015,33696,4614527,155491101792
"New Zealand","NZL",2016,34295,4659265,159789493175
"New Zealand","NZL",2017,34875.94922,4702029,163987724634.967
"New Zealand","NZL",2018,35336.13672,4743131,167603925496.87
"Norway","NOR",1820,1384,973385,1347164840
"Norway","NOR",1830,1441,1120917,1615241397
"Norway","NOR",1831,1355,1134224,1536873520
"Norway","NOR",1832,1393,1146595,1597206835
"Norway","NOR",1833,1508,1158005,1746271540
"Norway","NOR",1834,1527,1169529,1785870783
"Norway","NOR",1835,1503,1181168,1775295504
"Norway","NOR",1836,1466,1192922,1748823652
"Norway","NOR",1837,1463,1204794,1762613622
"Norway","NOR",1838,1482,1216783,1803272406
"Norway","NOR",1839,1495,1229289,1837787055
"Norway","NOR",1840,1607,1242319,1996406633
"Norway","NOR",1841,1592,1255885,1999368920
"Norway","NOR",1842,1580,1269997,2006595260
"Norway","NOR",1843,1521,1284663,1953972423
"Norway","NOR",1844,1567,1299499,2036314933
"Norway","NOR",1845,1631,1314507,2143960917
"Norway","NOR",1846,1619,1329687,2152763253
"Norway","NOR",1847,1670,1345043,2246221810
"Norway","NOR",1848,1533,1360577,2085764541
"Norway","NOR",1849,1559,1376908,2146599572
"Norway","NOR",1850,1623,1394054,2262549642
"Norway","NOR",1851,1663,1412035,2348214205
"Norway","NOR",1852,1686,1430868,2412443448
"Norway","NOR",1853,1776,1450572,2576215872
"Norway","NOR",1854,1859,1470547,2733746873
"Norway","NOR",1855,1897,1490797,2828041909
"Norway","NOR",1856,1860,1511326,2811066360
"Norway","NOR",1857,1763,1532137,2701157531
"Norway","NOR",1858,1865,1553236,2896785140
"Norway","NOR",1859,1817,1572906,2857970202
"Norway","NOR",1860,1887,1591113,3002430231
"Norway","NOR",1861,1879,1607824,3021101296
"Norway","NOR",1862,2007,1623003,3257367021
"Norway","NOR",1863,1959,1636614,3206126826
"Norway","NOR",1864,1986,1650339,3277573254
"Norway","NOR",1865,2077,1664179,3456499783
"Norway","NOR",1866,1975,1678136,3314318600
"Norway","NOR",1867,1991,1692209,3369188119
"Norway","NOR",1868,1975,1706400,3370140000
"Norway","NOR",1869,2079,1721316,3578615964
"Norway","NOR",1870,2177,1736968,3781379336
"Norway","NOR",1871,2276,1753370,3990670120
"Norway","NOR",1872,2342,1770533,4146588286
"Norway","NOR",1873,2421,1788471,4329888291
"Norway","NOR",1874,2348,1806590,4241873320
"Norway","NOR",1875,2410,1824893,4397992130
"Norway","NOR",1876,2477,1843382,4566057214
"Norway","NOR",1877,2450,1862057,4562039650
"Norway","NOR",1878,2337,1880922,4395714714
"Norway","NOR",1879,2429,1897622,4609323838
"Norway","NOR",1880,2503,1912126,4786051378
"Norway","NOR",1881,2439,1924402,4693616478
"Norway","NOR",1882,2528,1934418,4890208704
"Norway","NOR",1883,2582,1942141,5014608062
"Norway","NOR",1884,2518,1949896,4909838128
"Norway","NOR",1885,2499,1957681,4892244819
"Norway","NOR",1886,2528,1965498,4968778944
"Norway","NOR",1887,2570,1973345,5071496650
"Norway","NOR",1888,2692,1981224,5333455008
"Norway","NOR",1889,2775,1991972,5527722300
"Norway","NOR",1890,2769,2005632,5553595008
"Norway","NOR",1891,2762,2022248,5585448976
"Norway","NOR",1892,2748,2041863,5611039524
"Norway","NOR",1893,2820,2064522,5821952040
"Norway","NOR",1894,2935,2087432,6126612920
"Norway","NOR",1895,3052,2110597,6441542044
"Norway","NOR",1896,3102,2134019,6619726938
"Norway","NOR",1897,3218,2157701,6943481818
"Norway","NOR",1898,3266,2181645,7125252570
"Norway","NOR",1899,3244,2203895,7149435380
"Norway","NOR",1900,3249,2224417,7227130833
"Norway","NOR",1901,3271,2243179,7337438509
"Norway","NOR",1902,3268,2260150,7386170200
"Norway","NOR",1903,3290,2275294,7485717260
"Norway","NOR",1904,3288,2290541,7531298808
"Norway","NOR",1905,3322,2305889,7660163258
"Norway","NOR",1906,3496,2321340,8115404640
"Norway","NOR",1907,3537,2336895,8265597615
"Norway","NOR",1908,3612,2352554,8497425048
"Norway","NOR",1909,3642,2369920,8631248640
"Norway","NOR",1910,3826,2389021,9140394346
"Norway","NOR",1911,3947,2409884,9511812148
"Norway","NOR",1912,4050,2432539,9851782950
"Norway","NOR",1913,4415,2457013,10847712395
"Norway","NOR",1914,4336,2481734,10760798624
"Norway","NOR",1915,4407,2506703,11047040121
"Norway","NOR",1916,4803,2531923,12160826169
"Norway","NOR",1917,4286,2557397,10961003542
"Norway","NOR",1918,4023,2583126,10391915898
"Norway","NOR",1919,4605,2607155,12005948775
"Norway","NOR",1920,4739,2629454,12460982506
"Norway","NOR",1921,4222,2649993,11188270446
"Norway","NOR",1922,4570,2668743,12196155510
"Norway","NOR",1923,4870,2685672,13079222640
"Norway","NOR",1924,4787,2702708,12937863196
"Norway","NOR",1925,4733,2719852,12873059516
"Norway","NOR",1926,4750,2737105,13001248750
"Norway","NOR",1927,4992,2754467,13750299264
"Norway","NOR",1928,5241,2771940,14527737540
"Norway","NOR",1929,5581,2789197,15566508457
"Norway","NOR",1930,5781,2806235,16222844535
"Norway","NOR",1931,5297,2823051,14953701147
"Norway","NOR",1932,5526,2839642,15691861692
"Norway","NOR",1933,5633,2856004,16087870532
"Norway","NOR",1934,5799,2872461,16657401339
"Norway","NOR",1935,6057,2889012,17498745684
"Norway","NOR",1936,6432,2905659,18689198688
"Norway","NOR",1937,6684,2922401,19533328284
"Norway","NOR",1938,6794,2939240,19969196560
"Norway","NOR",1939,7079,2958350,20942159650
"Norway","NOR",1940,6437,2979763,19180734431
"Norway","NOR",1941,6554,3003513,19685024202
"Norway","NOR",1942,6261,3029636,18968550996
"Norway","NOR",1943,6089,3058165,18621166685
"Norway","NOR",1944,5719,3086963,17654341397
"Norway","NOR",1945,6344,3116032,19768107008
"Norway","NOR",1946,6910,3145375,21734541250
"Norway","NOR",1947,7753,3174994,24615728482
"Norway","NOR",1948,8199,3204892,26276909508
"Norway","NOR",1949,8332,3234985,26953895020
"Norway","NOR",1950,8655,3265274,28260946470
"Norway","NOR",1951,9038,3300751,29832187538
"Norway","NOR",1952,9267,3334477,30900598359
"Norway","NOR",1953,9540,3367054,32121695160
"Norway","NOR",1954,9923,3398913,33727413699
"Norway","NOR",1955,10044,3430335,34454284740
"Norway","NOR",1956,10480,3461518,36276708640
"Norway","NOR",1957,10697,3492445,37358684165
"Norway","NOR",1958,10603,3523049,37354888547
"Norway","NOR",1959,10957,3553129,38931634453
"Norway","NOR",1960,11483,3582508,41137939364
"Norway","NOR",1961,12106,3611139,43716448734
"Norway","NOR",1962,12347,3639213,44933362911
"Norway","NOR",1963,12723,3667113,46656678699
"Norway","NOR",1964,13256,3695417,48986447752
"Norway","NOR",1965,13852,3724457,51591178364
"Norway","NOR",1966,14258,3754354,53529579332
"Norway","NOR",1967,15020,3784867,56848702340
"Norway","NOR",1968,15224,3815641,58089318584
"Norway","NOR",1969,15779,3846177,60688826883
"Norway","NOR",1970,15983,3876049,61950891167
"Norway","NOR",1971,16692,3905274,65186833608
"Norway","NOR",1972,17409,3933726,68482235934
"Norway","NOR",1973,18050,3960805,71492530250
"Norway","NOR",1974,18691,3985735,74497372885
"Norway","NOR",1975,19560,4008026,78396988560
"Norway","NOR",1976,20610,4027475,83006259750
"Norway","NOR",1977,21399,4044335,86544724665
"Norway","NOR",1978,22061,4059186,89549702346
"Norway","NOR",1979,22971,4072875,93558011625
"Norway","NOR",1980,24031,4086070,98192348170
"Norway","NOR",1981,24179,4098974,99109092346
"Norway","NOR",1982,24141,4111649,99259318509
"Norway","NOR",1983,24924,4124587,102801206388
"Norway","NOR",1984,26321,4138265,108923273065
"Norway","NOR",1985,27608,4153111,114659088488
"Norway","NOR",1986,28504,4169318,118842240272
"Norway","NOR",1987,28953,4186971,121225371363
"Norway","NOR",1988,28786,4205959,121072735774
"Norway","NOR",1989,28942,4226116,122312249272
"Norway","NOR",1990,29434,4247286,125014616124
"Norway","NOR",1991,31127.67578,4269465,132898522274.058
"Norway","NOR",1992,33041.20703,4292685,141835493799.576
"Norway","NOR",1993,34819.51563,4316790,150308536876.428
"Norway","NOR",1994,37492.83594,4341616,162779496402.479
"Norway","NOR",1995,40043.79688,4366996,174871100799.772
"Norway","NOR",1996,43133.14453,4393217,189493263812.653
"Norway","NOR",1997,46556.48047,4420266,205792027701.205
"Norway","NOR",1998,48956.73047,4447485,217734324414.368
"Norway","NOR",1999,51129.18359,4474008,228752376415.129
"Norway","NOR",2000,54039.96094,4499375,243146049254.412
"Norway","NOR",2001,56578.37891,4523139,255911872204.598
"Norway","NOR",2002,58840.41406,4546017,267489522603.799
"Norway","NOR",2003,60852.25781,4570096,278100660008.45
"Norway","NOR",2004,64824.14453,4598210,298075029619.291
"Norway","NOR",2005,68108.55469,4632359,315503276295.214
"Norway","NOR",2006,71310.53125,4672986,333233114183.812
"Norway","NOR",2007,74879.8125,4719403,353388011751.938
"Norway","NOR",2008,76522.0625,4771014,365087831496.375
"Norway","NOR",2009,76625.63281,4826847,369860205852.05
"Norway","NOR",2010,78476.14844,4885878,383424887187.73
"Norway","NOR",2011,80623,4948335,398949612705
"Norway","NOR",2012,81759,5013716,409916406444
"Norway","NOR",2013,81583,5079460,414397585180
"Norway","NOR",2014,82216,5142269,422776788104
"Norway","NOR",2015,82713,5199827,430093290651
"Norway","NOR",2016,82814,5250950,434852173300
"Norway","NOR",2017,84056.33594,5296324,445189589391.085
"Norway","NOR",2018,84580.13281,5337960,451485365734.468
"Poland","POL",1400,956,3499996,3345996176
"Poland","POL",1500,944,3999998,3775998112
"Poland","POL",1600,1038,4999998,5189997924
"Poland","POL",1700,985,6e+06,5.91e+09
"Poland","POL",1710,953,6251208,5957401224
"Poland","POL",1720,971,6548873,6358955683
"Poland","POL",1730,971,6860730,6661768830
"Poland","POL",1740,931,7187434,6691501054
"Poland","POL",1750,1079,7529694,8124539826
"Poland","POL",1760,1019,7888250,8038126750
"Poland","POL",1770,982,8263892,8115141944
"Poland","POL",1780,1004,8657402,8692031608
"Poland","POL",1790,942,9069667,8543626314
"Poland","POL",1800,902,9e+06,8.118e+09
"Poland","POL",1811,690,9758821,6733586490
"Poland","POL",1812,663,9830851,6517854213
"Poland","POL",1813,679,9903413,6724417427
"Poland","POL",1814,720,9976510,7183087200
"Poland","POL",1815,733,10050147,7366757751
"Poland","POL",1816,736,10124327,7451504672
"Poland","POL",1817,746,10199055,7608495030
"Poland","POL",1818,762,10274334,7829042508
"Poland","POL",1819,792,10350171,8197335432
"Poland","POL",1820,818,10426570,8528934260
"Poland","POL",1821,834,10503535,8759948190
"Poland","POL",1822,850,10581070,8993909500
"Poland","POL",1823,870,10659180,9273486600
"Poland","POL",1824,888,10737866,9535225008
"Poland","POL",1825,897,10817133,9702968301
"Poland","POL",1826,902,10896985,9829080470
"Poland","POL",1827,921,10977426,10110209346
"Poland","POL",1828,942,11058462,10417071204
"Poland","POL",1829,953,11140095,10616510535
"Poland","POL",1830,942,11222331,10571435802
"Poland","POL",1831,929,11305175,10502507575
"Poland","POL",1832,923,11388630,10511705490
"Poland","POL",1833,920,11472700,10554884000
"Poland","POL",1834,923,11557392,10667472816
"Poland","POL",1835,915,11642709,10653078735
"Poland","POL",1836,912,11728655,10696533360
"Poland","POL",1837,923,11815236,10905462828
"Poland","POL",1838,921,11902456,10962161976
"Poland","POL",1839,913,11990320,10947162160
"Poland","POL",1840,907,12078833,10955501531
"Poland","POL",1841,921,12167999,11206727079
"Poland","POL",1842,917,12257823,11240423691
"Poland","POL",1843,913,12348310,11274007030
"Poland","POL",1844,915,12439465,11382110475
"Poland","POL",1845,932,12531294,11679166008
"Poland","POL",1846,944,12623800,11916867200
"Poland","POL",1847,956,12716989,12157441484
"Poland","POL",1848,960,12810865,12298430400
"Poland","POL",1849,960,12920301,12403488960
"Poland","POL",1850,985,13045605,12849920925
"Poland","POL",1851,1038,13182802,13683748476
"Poland","POL",1852,1062,13336399,14163255738
"Poland","POL",1853,1108,13506702,14965425816
"Poland","POL",1854,1133,13679179,15498509807
"Poland","POL",1855,1162,13853857,16098181834
"Poland","POL",1856,1159,14030764,16261655476
"Poland","POL",1857,1183,14209929,16810346007
"Poland","POL",1858,1237,14391380,17802137060
"Poland","POL",1859,1296,14575146,18889389216
"Poland","POL",1860,1358,14761257,20045787006
"Poland","POL",1861,1387,14949743,20735293541
"Poland","POL",1862,1376,15140635,20833513760
"Poland","POL",1863,1387,15333962,21268205294
"Poland","POL",1864,1420,15529756,22052253520
"Poland","POL",1865,1446,15728048,22742757408
"Poland","POL",1866,1470,15928871,23415440370
"Poland","POL",1867,1516,16132256,24456500096
"Poland","POL",1868,1556,16338236,25422295216
"Poland","POL",1869,1559,16554255,25808083545
"Poland","POL",1870,1575,16780549,26429364675
"Poland","POL",1871,1576,17017361,26819360936
"Poland","POL",1872,1599,17264935,27606631065
"Poland","POL",1873,1653,17523523,28966383519
"Poland","POL",1874,1682,17785982,29916021724
"Poland","POL",1875,1686,18052370,30436295820
"Poland","POL",1876,1733,18322747,31753320551
"Poland","POL",1877,1761,18597170,32749616370
"Poland","POL",1878,1800,18875702,33976263600
"Poland","POL",1879,1835,19158403,35155669505
"Poland","POL",1880,1886,19445336,36673903696
"Poland","POL",1881,1927,19736564,38032358828
"Poland","POL",1882,1978,20032152,39623596656
"Poland","POL",1883,2026,20332165,41192966290
"Poland","POL",1884,2056,20636668,42428989408
"Poland","POL",1885,2083,20945730,43629955590
"Poland","POL",1886,2091,21259418,44453443038
"Poland","POL",1887,2087,21577801,45032870687
"Poland","POL",1888,2120,21900950,46430014000
"Poland","POL",1889,2161,22195954,47965456594
"Poland","POL",1890,2204,22462150,49506578600
"Poland","POL",1891,2235,22698862,50731956570
"Poland","POL",1892,2276,22905402,52132694952
"Poland","POL",1893,2311,23081071,53340355081
"Poland","POL",1894,2340,23258085,54423918900
"Poland","POL",1895,2364,23436454,55403777256
"Poland","POL",1896,2415,23616188,57033094020
"Poland","POL",1897,2477,23797298,58945907146
"Poland","POL",1898,2546,23979794,61052555524
"Poland","POL",1899,2630,24160762,63542804060
"Poland","POL",1900,2700,24340168,65718453600
"Poland","POL",1910,2694,25844639,69625457466
"Poland","POL",1913,2772,25285116,70090341552
"Poland","POL",1920,3000,23827906,71483718000
"Poland","POL",1929,3374,27095139,91418998986
"Poland","POL",1930,3178,27427399,87164274022
"Poland","POL",1931,2906,27708431,80520700486
"Poland","POL",1932,2643,27937039,73837594077
"Poland","POL",1933,2534,28112004,71235818136
"Poland","POL",1934,2539,28288066,71823399574
"Poland","POL",1935,2546,28465230,72472475580
"Poland","POL",1936,2590,28643504,74186675360
"Poland","POL",1937,3052,28822895,87967475540
"Poland","POL",1938,3478,29003408,100873853024
"Poland","POL",1948,3439.491211,25233018,86788743638.0048
"Poland","POL",1949,3630.263428,24935393,90522045270.7072
"Poland","POL",1950,3900,24824007,96813627300
"Poland","POL",1951,4001,25283013,101157335013
"Poland","POL",1952,4018,25764322,103521045796
"Poland","POL",1953,4173,26260482,109584991386
"Poland","POL",1954,4328,26764490,115836712720
"Poland","POL",1955,4454,27269742,121459430868
"Poland","POL",1956,4565,27770044,126770250860
"Poland","POL",1957,4721,28259605,133413595205
"Poland","POL",1958,4873,28733123,140016508379
"Poland","POL",1959,4935,29185902,144032426370
"Poland","POL",1960,5125,29614201,151772780125
